"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Anks4b.1"	8.07657813028748e-44	0.423033849457021	0.374	0.146	1.38052949981004e-39	"12"	"Anks4b"
"Hexb"	1.0384352731359e-43	0.450001063486644	0.348	0.131	1.7749974123712e-39	"12"	"Hexb"
"Chchd7.4"	1.70246146678454e-43	0.595554359289505	0.83	0.591	2.91001738517481e-39	"12"	"Chchd7"
"Aqp11.2"	1.96685933216938e-43	0.469687626540933	0.452	0.198	3.36195265647712e-39	"12"	"Aqp11"
"Atp5g3.6"	2.20708757993683e-43	0.443261682629394	0.983	0.916	3.77257480038602e-39	"12"	"Atp5g3"
"Id3.5"	2.23694627985999e-43	0.589428197537698	0.781	0.493	3.82361227616469e-39	"12"	"Id3"
"Slc25a3.5"	3.56831633661312e-43	0.40213228228095	0.987	0.943	6.09932311417281e-39	"12"	"Slc25a3"
"Tcn2.1"	4.91224031935482e-43	0.499816467760643	0.447	0.201	8.3964923778732e-39	"12"	"Tcn2"
"Bsg.2"	1.4209998018944e-42	0.409865338962178	0.989	0.933	2.4289149613781e-38	"12"	"Bsg"
"Gas5.6"	1.9793145472801e-42	-0.733722517450779	0.871	0.906	3.38324235566587e-38	"12"	"Gas5"
"Cyp2j6.1"	3.53128208672416e-42	0.429523302613173	0.449	0.197	6.0360204708376e-38	"12"	"Cyp2j6"
"Rps23.5"	3.65797778868543e-42	-0.371910565613691	0.996	0.99	6.25258143420001e-38	"12"	"Rps23"
"Snrpf.8"	5.8417793802342e-42	-0.740699058469496	0.667	0.793	9.98535349463432e-38	"12"	"Snrpf"
"Hsp90aa1.7"	6.96827674345273e-42	-0.837410039515995	0.51	0.715	1.19108754375838e-37	"12"	"Hsp90aa1"
"Hagh.3"	7.09270355124017e-42	0.550926938838789	0.602	0.334	1.21235581801348e-37	"12"	"Hagh"
"Sumo2.6"	8.11954679979776e-42	-0.723331681453907	0.742	0.833	1.38787413448943e-37	"12"	"Sumo2"
"Nostrin.1"	8.16471677494824e-42	0.527393851035856	0.422	0.185	1.3955950383419e-37	"12"	"Nostrin"
"Atp1a1.5"	1.22777381215758e-41	0.648474554152502	0.815	0.584	2.09863377712095e-37	"12"	"Atp1a1"
"Cdk2ap2.6"	1.89638461123418e-41	0.562664927294795	0.798	0.538	3.24149021598259e-37	"12"	"Cdk2ap2"
"Mkrn2os.1"	2.22145367295831e-41	0.504406845431024	0.415	0.182	3.79713076318764e-37	"12"	"Mkrn2os"
"Slc25a37"	3.12286202485917e-41	0.379016650733361	0.301	0.107	5.33790805909178e-37	"12"	"Slc25a37"
"Birc5.10"	3.27682908021795e-41	-1.28614535004159	0.125	0.412	5.60108394681654e-37	"12"	"Birc5"
"Atp5md.4"	4.91239588449558e-41	0.441945278932372	0.987	0.908	8.39675828536829e-37	"12"	"Atp5md"
"Rnasel"	7.07005640750778e-41	0.379561876501811	0.316	0.114	1.2084847417353e-36	"12"	"Rnasel"
"Tyms.9"	1.43058232333466e-40	-0.903497681280354	0.135	0.431	2.44529436527593e-36	"12"	"Tyms"
"Dctpp1.7"	1.5103265142097e-40	-0.853297850598884	0.387	0.617	2.58160111073864e-36	"12"	"Dctpp1"
"Ube2s.8"	1.65545426477979e-40	-1.0051616497719	0.51	0.682	2.8296679747881e-36	"12"	"Ube2s"
"Selenoh.8"	2.06956539588548e-40	-0.830714578868972	0.224	0.508	3.53750813118705e-36	"12"	"Selenoh"
"Letm1.1"	2.74687390170561e-40	0.455814697585233	0.508	0.249	4.6952315601854e-36	"12"	"Letm1"
"Ube2c.10"	4.63124829607193e-40	-1.67398579688994	0.135	0.421	7.91619271247576e-36	"12"	"Ube2c"
"Uqcrc2.6"	5.51172679238489e-40	0.496721816688334	0.923	0.785	9.42119460622349e-36	"12"	"Uqcrc2"
"Ipmk"	9.8536037543882e-40	0.481603356855403	0.452	0.205	1.68427648973758e-35	"12"	"Ipmk"
"Klk1.11"	1.05446109009734e-39	-1.61765245784491	0.058	0.35	1.80239034130338e-35	"12"	"Klk1"
"Ifi27l2b.11"	1.1200764364689e-39	0.454494951805388	0.854	0.632	1.91454665285629e-35	"12"	"Ifi27l2b"
"Cd38"	1.18354421066047e-39	0.479684674827588	0.426	0.191	2.02303211928195e-35	"12"	"Cd38"
"Cblc"	1.2323954551184e-39	0.446761073985252	0.437	0.197	2.10653355143388e-35	"12"	"Cblc"
"Pclaf.9"	1.4320155574861e-39	-1.26245783485165	0.114	0.4	2.44774419241099e-35	"12"	"Pclaf"
"Ndfip2.3"	1.77238766185348e-39	0.545756239259962	0.656	0.393	3.02954223040615e-35	"12"	"Ndfip2"
"Prap1.10"	2.8896656777848e-39	0.556040967654469	0.976	0.783	4.93930554303756e-35	"12"	"Prap1"
"Marc2.8"	3.37827090102167e-39	0.524892955435437	0.931	0.759	5.77447845111634e-35	"12"	"Marc2"
"Hpgd.1"	3.45288877415262e-39	0.575720356988872	0.48	0.24	5.90202278165907e-35	"12"	"Hpgd"
"Atp5k.7"	4.90890916076153e-39	0.414732543244367	0.989	0.919	8.39079842848969e-35	"12"	"Atp5k"
"Slc35b1.6"	5.70705988012159e-39	0.501076273060867	0.656	0.377	9.75507745309183e-35	"12"	"Slc35b1"
"Lamp1.4"	5.79542362440424e-39	0.51885113518664	0.832	0.637	9.90611760119416e-35	"12"	"Lamp1"
"Ak2.6"	5.97084723653673e-39	0.497015199424277	0.858	0.639	1.02059691814122e-34	"12"	"Ak2"
"Tes"	6.54195529412892e-39	0.401718012980226	0.411	0.176	1.11821641842546e-34	"12"	"Tes"
"Cldn15.5"	7.1493790467051e-39	0.52204041622699	0.869	0.665	1.2220433604533e-34	"12"	"Cldn15"
"Klc4.1"	7.53372773988354e-39	0.422748858739044	0.391	0.166	1.28774008257829e-34	"12"	"Klc4"
"Mpc1.5"	9.92655467863395e-39	0.519454026103505	0.86	0.667	1.6967459912189e-34	"12"	"Mpc1"
"H2afx.10"	1.37722006489432e-38	-1.1424670351855	0.176	0.45	2.35408225692386e-34	"12"	"H2afx"
"Acadvl.4"	1.46399788566233e-38	0.517359590640919	0.632	0.356	2.50241158596263e-34	"12"	"Acadvl"
"Jun.6"	1.48116502233923e-38	-1.17477837980027	0.103	0.396	2.53175537268444e-34	"12"	"Jun"
"Ndufv3.4"	2.07273682941817e-38	0.486536530306703	0.929	0.799	3.54292906252449e-34	"12"	"Ndufv3"
"Anxa4.2"	2.73048933653741e-38	0.549528366480369	0.89	0.716	4.6672254229434e-34	"12"	"Anxa4"
"Sqor.1"	4.00033587769564e-38	0.563469305693345	0.475	0.235	6.83777411574516e-34	"12"	"Sqor"
"Nudc.7"	4.27454751592441e-38	-0.804708977172315	0.406	0.62	7.3064840689696e-34	"12"	"Nudc"
"Lap3.3"	4.836457607198e-38	0.575728307367045	0.66	0.407	8.26695698798354e-34	"12"	"Lap3"
"Cycs.7"	7.28118848361839e-38	0.505890258905751	0.929	0.775	1.24457354750489e-33	"12"	"Cycs"
"Gar1.7"	8.80210724485283e-38	-0.73029340556359	0.135	0.421	1.50454419136269e-33	"12"	"Gar1"
"Smoc2.6"	9.30674071572926e-38	-0.762172289451502	0.058	0.343	1.5908011905396e-33	"12"	"Smoc2"
"Rab4a.2"	1.15599007900812e-37	0.423579721698858	0.46	0.217	1.97593384204857e-33	"12"	"Rab4a"
"Guca2a.11"	1.34715818404505e-37	-0.663250930536785	0.673	0.339	2.3026974839882e-33	"12"	"Guca2a"
"B2m.4"	1.37904716008332e-37	0.546178830933335	0.875	0.734	2.35720531073042e-33	"12"	"B2m"
"Plin3.3"	1.7026201954838e-37	0.482947153531857	0.525	0.274	2.91028870014045e-33	"12"	"Plin3"
"Rpl13a.4"	1.71209764310544e-37	-0.385876406464668	0.991	0.988	2.92648850136012e-33	"12"	"Rpl13a"
"Degs2.3"	1.87000701978992e-37	0.537690597004688	0.759	0.524	3.19640299892691e-33	"12"	"Degs2"
"Micos10.6"	1.90768939841877e-37	0.443797901797394	0.97	0.858	3.2608134887172e-33	"12"	"Micos10"
"Elovl7"	2.56494639064996e-37	0.422458305620548	0.426	0.192	4.38426286553797e-33	"12"	"Elovl7"
"Adgrg7"	2.66595524583257e-37	0.398125652274591	0.316	0.123	4.55691730170162e-33	"12"	"Adgrg7"
"Tle4"	3.35195210330636e-37	0.432027418315547	0.37	0.158	5.72949173018156e-33	"12"	"Tle4"
"Mlx.1"	3.36459817299059e-37	0.449232195243589	0.46	0.223	5.75110765709282e-33	"12"	"Mlx"
"Snrpe.6"	3.53401534153088e-37	-0.654037722919954	0.824	0.836	6.04069242327873e-33	"12"	"Snrpe"
"Zfyve21.3"	3.72705374836586e-37	0.49929023166409	0.523	0.273	6.37065297208176e-33	"12"	"Zfyve21"
"Sox4.9"	4.17450120558994e-37	-1.05063020460262	0.06	0.339	7.13547491071489e-33	"12"	"Sox4"
"Top2a.11"	4.8271094731006e-37	-1.01777352510897	0.047	0.322	8.25097822237086e-33	"12"	"Top2a"
"Chchd10.8"	5.56565607121729e-37	0.45099356389307	0.981	0.874	9.51337592253172e-33	"12"	"Chchd10"
"Nagk.1"	1.07094597680591e-36	0.455378484911334	0.514	0.262	1.83056795815434e-32	"12"	"Nagk"
"Ush1c.2"	1.14852571121213e-36	0.479853734452875	0.51	0.258	1.96317499817489e-32	"12"	"Ush1c"
"Ppdpf.3"	1.22252498476385e-36	0.483379427499904	0.822	0.599	2.08966195645685e-32	"12"	"Ppdpf"
"Ndufa13.3"	1.54672506165445e-36	0.387409186098202	0.983	0.937	2.64381714788596e-32	"12"	"Ndufa13"
"Hspe1.8"	2.50903954978216e-36	-0.60954589066717	0.903	0.903	4.28870130244264e-32	"12"	"Hspe1"
"F11r"	3.05467966627898e-36	0.533732862129049	0.445	0.214	5.22136395357066e-32	"12"	"F11r"
"Cpt2.2"	3.25338478614158e-36	0.430307637584834	0.441	0.209	5.56101061495181e-32	"12"	"Cpt2"
"Nucks1.7"	3.65500816879653e-36	-0.843079484770694	0.422	0.635	6.2475054629239e-32	"12"	"Nucks1"
"Taldo1.3"	3.89179388405868e-36	0.40591723318566	0.974	0.906	6.6522432860215e-32	"12"	"Taldo1"
"Ethe1.4"	4.0850194970023e-36	0.485917222819406	0.542	0.286	6.98252382622604e-32	"12"	"Ethe1"
"Pkm.6"	5.48542547806842e-36	0.541908362436585	0.847	0.629	9.37623776966235e-32	"12"	"Pkm"
"Yif1a.4"	6.85805381036993e-36	0.541365559209954	0.697	0.452	1.17224713780653e-31	"12"	"Yif1a"
"Hnf4g.3"	8.98723604498386e-36	0.472486387903028	0.523	0.271	1.53618825716909e-31	"12"	"Hnf4g"
"Rrbp1.7"	9.40115310606131e-36	0.405676300652228	0.86	0.638	1.60693910041906e-31	"12"	"Rrbp1"
"Alas1.3"	1.15709396830018e-35	0.441549443437351	0.495	0.247	1.9778207200155e-31	"12"	"Alas1"
"Ttr.9"	1.87985721509765e-35	-0.935499782902011	0.026	0.292	3.21323993776642e-31	"12"	"Ttr"
"Hsp90ab1.4"	2.05146288526588e-35	-0.509475566644491	0.985	0.983	3.50656550978497e-31	"12"	"Hsp90ab1"
"Atp6v0c.6"	2.44365072742782e-35	0.486659064035771	0.884	0.739	4.17693218839237e-31	"12"	"Atp6v0c"
"Arl4a.1"	3.31919267072336e-35	0.431690404578447	0.462	0.226	5.67349603206743e-31	"12"	"Arl4a"
"Arpc5.4"	3.34164761359739e-35	0.499463138805718	0.768	0.546	5.71187826592201e-31	"12"	"Arpc5"
"Rpl36a.5"	3.64747917778808e-35	-0.421177786921997	0.987	0.972	6.23463615859317e-31	"12"	"Rpl36a"
"Atp6v0b.6"	4.84675146544535e-35	0.468077673663263	0.802	0.569	8.28455227988574e-31	"12"	"Atp6v0b"
"Acsl5.2"	5.58809925576667e-35	0.605979378249217	0.499	0.266	9.55173805788197e-31	"12"	"Acsl5"
"Dbndd2.1"	6.57940979857093e-35	0.455338366750365	0.488	0.248	1.12461851686973e-30	"12"	"Dbndd2"
"Dnajc9.6"	9.72335699041433e-35	-0.655998843276015	0.052	0.318	1.66201341037152e-30	"12"	"Dnajc9"
"Eci1.5"	1.04167883598942e-34	0.526864498661537	0.783	0.557	1.78054163435672e-30	"12"	"Eci1"
"Sar1b.4"	1.07105242994653e-34	0.503547377054559	0.723	0.486	1.8307499185076e-30	"12"	"Sar1b"
"Pglyrp1.4"	1.34384736009895e-34	0.513909754226807	0.903	0.76	2.29703829261713e-30	"12"	"Pglyrp1"
"Tk1.9"	1.43058736323187e-34	-0.734324859217103	0.052	0.316	2.44530297997224e-30	"12"	"Tk1"
"Vil1.6"	1.46268724539543e-34	0.482131663924539	0.613	0.352	2.50017130855441e-30	"12"	"Vil1"
"Gnb1.3"	1.50674775811986e-34	0.559112087085138	0.757	0.531	2.57548394295428e-30	"12"	"Gnb1"
"Stard4"	1.62928719461359e-34	0.472077515408615	0.486	0.253	2.784940601753e-30	"12"	"Stard4"
"Hells.8"	1.88188050033495e-34	-0.69351610252823	0.024	0.283	3.21669833922252e-30	"12"	"Hells"
"Myl12a.1"	1.98306154885049e-34	0.538022264343988	0.751	0.538	3.38964710545014e-30	"12"	"Myl12a"
"Capns1.6"	2.01300227834748e-34	0.507675785141762	0.71	0.469	3.44082479437936e-30	"12"	"Capns1"
"Hexa.1"	2.47753922752887e-34	0.461468681015143	0.576	0.33	4.2348578016151e-30	"12"	"Hexa"
"Cisd1.5"	2.60441160630786e-34	0.544244270407039	0.815	0.623	4.45172075866203e-30	"12"	"Cisd1"
"Rab25.4"	2.86279860275816e-34	0.469237827276571	0.912	0.781	4.89338165169453e-30	"12"	"Rab25"
"Tnfaip1"	2.89378610648706e-34	0.379379592508034	0.359	0.156	4.94634859181833e-30	"12"	"Tnfaip1"
"Psap.2"	3.01546362575226e-34	0.510257193463044	0.606	0.362	5.15433197549833e-30	"12"	"Psap"
"Pls1.1"	3.10692342153679e-34	0.587789744563046	0.424	0.208	5.31066420443284e-30	"12"	"Pls1"
"Chmp2a.2"	3.54803223169022e-34	0.469073312495876	0.888	0.715	6.06465149362809e-30	"12"	"Chmp2a"
"Pgd.2"	7.70307674872848e-34	0.444562454345532	0.535	0.283	1.31668690866016e-29	"12"	"Pgd"
"Slc22a1.2"	7.820082567408e-34	0.386709215443935	0.396	0.183	1.33668671324705e-29	"12"	"Slc22a1"
"Ppa1.8"	1.0694896322566e-33	0.457188382394436	0.951	0.797	1.82807862841621e-29	"12"	"Ppa1"
"Lyar.6"	1.40734424063461e-33	-0.698028420130167	0.17	0.439	2.40557351051675e-29	"12"	"Lyar"
"Efhd2.1"	1.6082336262642e-33	0.484072330407506	0.514	0.28	2.74895373737339e-29	"12"	"Efhd2"
"Siva1.6"	1.99993890421261e-33	-0.757619233622478	0.135	0.4	3.41849556897062e-29	"12"	"Siva1"
"Jund.8"	2.17863830433892e-33	0.414573588290075	0.929	0.757	3.72394645360651e-29	"12"	"Jund"
"Nme1.3"	3.23741651991541e-33	-0.549665142210331	0.819	0.883	5.53371605749141e-29	"12"	"Nme1"
"Prodh"	3.31796143680394e-33	0.410585440358394	0.335	0.143	5.67139148392897e-29	"12"	"Prodh"
"Trmt112.4"	3.37445670348339e-33	-0.693802673112986	0.312	0.56	5.76795884326416e-29	"12"	"Trmt112"
"Rfc4.8"	6.51950410253021e-33	-0.678879933559536	0.092	0.356	1.11437883624549e-28	"12"	"Rfc4"
"Atp6v0a2.2"	9.1392236065928e-33	0.405958056664115	0.344	0.149	1.56216749107491e-28	"12"	"Atp6v0a2"
"Ascl2.10"	9.76764026921216e-33	-0.712693967723179	0.015	0.259	1.66958275121643e-28	"12"	"Ascl2"
"Tmem86a.1"	1.10720171935682e-32	0.377414811775307	0.329	0.136	1.89253989889662e-28	"12"	"Tmem86a"
"Serhl.2"	1.18246254051224e-32	0.504055138830214	0.581	0.344	2.02118322049757e-28	"12"	"Serhl"
"Selenom.12"	1.31103482064986e-32	-2.20517125129534	0.112	0.359	2.24095181893681e-28	"12"	"Selenom"
"Itm2b.3"	1.43187142203688e-32	0.416561588941727	0.957	0.848	2.44749782168764e-28	"12"	"Itm2b"
"Glrx.6"	1.76802365023514e-32	0.552897863903879	0.723	0.501	3.02208282534692e-28	"12"	"Glrx"
"Cda.9"	1.89150815098335e-32	0.593857707392658	0.791	0.586	3.23315488247583e-28	"12"	"Cda"
"Ndufb7.6"	1.99897881180547e-32	0.413315625579791	0.972	0.868	3.41685448301909e-28	"12"	"Ndufb7"
"Fam98c.3"	2.2276435278984e-32	0.488563969832183	0.624	0.386	3.80771108223674e-28	"12"	"Fam98c"
"Mgat4a"	2.75216994629035e-32	0.399198419677297	0.325	0.137	4.7042840891941e-28	"12"	"Mgat4a"
"Cited2.1"	3.40023538496016e-32	0.380469826110499	0.449	0.226	5.8120223435124e-28	"12"	"Cited2"
"Exosc8.7"	3.64049987306197e-32	-0.62750509102031	0.11	0.375	6.22270643302482e-28	"12"	"Exosc8"
"Cdk1.10"	3.84883934936709e-32	-0.757043063873504	0.054	0.305	6.57882109987317e-28	"12"	"Cdk1"
"Akr7a5.4"	6.09045144361699e-32	0.476028424134447	0.839	0.64	1.04104086525745e-27	"12"	"Akr7a5"
"Atp6v0e.3"	8.81572525178864e-32	0.490903179679391	0.817	0.624	1.50687191728823e-27	"12"	"Atp6v0e"
"Myo1d"	1.16832207143812e-31	0.387694164005621	0.381	0.176	1.99701291670918e-27	"12"	"Myo1d"
"Mt1.7"	1.63149194701661e-31	0.929616869876222	0.895	0.764	2.78870918503549e-27	"12"	"Mt1"
"Gnl3.6"	1.79382375298457e-31	-0.647668771808538	0.108	0.362	3.06618294097653e-27	"12"	"Gnl3"
"Otc.8"	2.17414581344303e-31	0.46409484801443	0.802	0.555	3.71626743891817e-27	"12"	"Otc"
"Dsg2.1"	2.54805793307754e-31	0.434454912037345	0.458	0.234	4.35539542500945e-27	"12"	"Dsg2"
"Cnn3.5"	3.09536378243119e-31	-0.626608628844949	0.056	0.306	5.29090531330963e-27	"12"	"Cnn3"
"Serbp1.4"	7.31467763020605e-31	-0.524884544059588	0.888	0.902	1.25029784733112e-26	"12"	"Serbp1"
"Smc2.9"	7.33877705875758e-31	-0.661184237639376	0.054	0.297	1.25441716265343e-26	"12"	"Smc2"
"Elovl1.1"	7.90567632484475e-31	0.504201974274659	0.559	0.328	1.35131725420571e-26	"12"	"Elovl1"
"Gltp"	8.11593618499977e-31	0.461644600107558	0.439	0.226	1.38725697210201e-26	"12"	"Gltp"
"Sptlc2"	9.88361549244982e-31	0.377189079446062	0.426	0.211	1.68940639612445e-26	"12"	"Sptlc2"
"Rangrf.6"	1.21888678803392e-30	-0.671994931308407	0.204	0.458	2.08344318678637e-26	"12"	"Rangrf"
"Nlrp6.6"	1.48792196690948e-30	0.429419613084636	0.551	0.311	2.54330501803837e-26	"12"	"Nlrp6"
"Mcm7.7"	1.48932058218046e-30	-0.575164528395334	0.037	0.278	2.54569567112106e-26	"12"	"Mcm7"
"Prr15l.1"	1.84202958659627e-30	0.480399740820191	0.802	0.609	3.148581172369e-26	"12"	"Prr15l"
"Ndufs5.6"	2.64350624882689e-30	0.423842035905237	0.914	0.798	4.5185452311198e-26	"12"	"Ndufs5"
"Gkn3.8"	2.7357672899397e-30	-0.937575160225692	0.03	0.264	4.67624702869392e-26	"12"	"Gkn3"
"Arf1.5"	2.74989183805497e-30	0.449588651972527	0.897	0.739	4.70039011878737e-26	"12"	"Arf1"
"Ctsz.4"	3.33786582389365e-30	0.491082093172599	0.781	0.587	5.70541405278142e-26	"12"	"Ctsz"
"Psmb9.6"	3.77696375846967e-30	0.563291493543503	0.686	0.463	6.45596415235221e-26	"12"	"Psmb9"
"Psme1.2"	4.09769738614669e-30	0.405838642184775	0.948	0.842	7.00419414214054e-26	"12"	"Psme1"
"Vamp8.3"	5.75785664084312e-30	0.451050584981915	0.832	0.646	9.84190435619314e-26	"12"	"Vamp8"
"Higd2a.3"	6.37861203690865e-30	0.455456629364698	0.875	0.693	1.0902961554688e-25	"12"	"Higd2a"
"Fkbp8.1"	8.18700641687744e-30	0.471148850017037	0.74	0.531	1.39940500683686e-25	"12"	"Fkbp8"
"Bpnt1.5"	1.26212012961636e-29	0.409851723542306	0.49	0.261	2.15734193755325e-25	"12"	"Bpnt1"
"Kcnk1.4"	1.37136040214993e-29	-0.620244633047149	0.112	0.357	2.34406633539488e-25	"12"	"Kcnk1"
"Naprt.1"	1.44624640499195e-29	0.374487023005926	0.372	0.173	2.47206898005275e-25	"12"	"Naprt"
"Tfg.3"	2.03506135493248e-29	0.487834481466169	0.622	0.399	3.4785303739861e-25	"12"	"Tfg"
"Dtymk.7"	2.04178645759058e-29	-0.672838601171648	0.299	0.52	3.49002559195957e-25	"12"	"Dtymk"
"Eps8l3.3"	2.08662309776696e-29	0.400562261346825	0.591	0.354	3.56666486101306e-25	"12"	"Eps8l3"
"Vps28.1"	2.32345451162093e-29	0.475689007681307	0.843	0.669	3.97148079671366e-25	"12"	"Vps28"
"Rer1.4"	2.98487259363269e-29	0.43591404202474	0.854	0.684	5.10204272429636e-25	"12"	"Rer1"
"Ppp1r14b.4"	3.25247590599923e-29	-0.564221712493133	0.817	0.856	5.55945706612448e-25	"12"	"Ppp1r14b"
"Crb3.2"	3.58484281608785e-29	0.452512173578662	0.576	0.351	6.12757182553896e-25	"12"	"Crb3"
"Lig1.8"	4.79900618054201e-29	-0.633899018157178	0.047	0.282	8.20294126440046e-25	"12"	"Lig1"
"Tspan15"	5.53047271945983e-29	0.408060676694221	0.391	0.192	9.45323701937268e-25	"12"	"Tspan15"
"H2-K1.2"	7.20243054164043e-29	0.446806446445889	0.905	0.741	1.2311114524826e-24	"12"	"H2-K1"
"Amdhd2.1"	7.74410857632931e-29	0.418667217793707	0.417	0.213	1.32370047895197e-24	"12"	"Amdhd2"
"Abcd3.2"	8.07043327578759e-29	0.383914794643082	0.43	0.217	1.37947915983037e-24	"12"	"Abcd3"
"Tradd"	1.01571794984192e-28	0.38037843067839	0.417	0.209	1.7361666916648e-24	"12"	"Tradd"
"Noxo1.1"	1.06990184600438e-28	0.46730674603612	0.531	0.309	1.82878322537529e-24	"12"	"Noxo1"
"Stx7.2"	1.33424901091042e-28	0.396091997945506	0.473	0.253	2.28063183434919e-24	"12"	"Stx7"
"Cenpa.11"	1.37630878268847e-28	-0.855079172500344	0.073	0.302	2.35252460224941e-24	"12"	"Cenpa"
"Bex3.5"	2.24446394401225e-28	-0.743588743575826	0.08	0.316	3.83646221950013e-24	"12"	"Bex3"
"Decr1.4"	2.2847648956789e-28	0.417894893730013	0.572	0.345	3.90534863618395e-24	"12"	"Decr1"
"Ostf1.3"	2.30044525931398e-28	0.411217753045458	0.587	0.352	3.93215108174539e-24	"12"	"Ostf1"
"Spc24.9"	2.36550852786978e-28	-0.732147981929228	0.151	0.383	4.04336372668782e-24	"12"	"Spc24"
"Aco2.3"	2.46398219197489e-28	0.41593958308209	0.716	0.481	4.21168476074267e-24	"12"	"Aco2"
"Cks1b.9"	2.87257331859935e-28	-0.549374306786275	0.052	0.285	4.91008957348187e-24	"12"	"Cks1b"
"Nasp.7"	5.96756536926927e-28	-0.65590380792707	0.157	0.393	1.0200359485692e-23	"12"	"Nasp"
"Atox1.3"	6.90156162321727e-28	0.372643183052802	0.942	0.81	1.17968392825653e-23	"12"	"Atox1"
"Esrra.2"	7.15799074018248e-28	0.418892553475731	0.458	0.249	1.22351535721939e-23	"12"	"Esrra"
"Galnt12.8"	7.24349374055795e-28	-0.704509754743888	0.032	0.253	1.23813038507357e-23	"12"	"Galnt12"
"Lmna.3"	7.47364102608477e-28	0.419129117574955	0.501	0.279	1.27746946058867e-23	"12"	"Lmna"
"Gpa33.1"	8.98303636429036e-28	0.417614250849225	0.606	0.375	1.53547040574815e-23	"12"	"Gpa33"
"Psip1.6"	1.1469407570725e-27	-0.581704984279281	0.06	0.288	1.96046583606403e-23	"12"	"Psip1"
"Cdca8.10"	1.42585950915423e-27	-0.717460206572363	0.105	0.333	2.43722165899732e-23	"12"	"Cdca8"
"Canx.3"	1.7319688278954e-27	0.45611329549364	0.725	0.534	2.96045431752161e-23	"12"	"Canx"
"Ndufc1.6"	2.01970637309111e-27	0.402284799699193	0.961	0.876	3.45228410352463e-23	"12"	"Ndufc1"
"Adk.2"	2.09034330726916e-27	0.472238804854014	0.542	0.327	3.57302381511518e-23	"12"	"Adk"
"2410006H16Rik.6"	2.36039731443306e-27	-0.768515418611968	0.626	0.741	4.03462712956044e-23	"12"	"2410006H16Rik"
"Stard10.11"	2.73684066146273e-27	-0.744095690261365	0.701	0.805	4.67808174263824e-23	"12"	"Stard10"
"Ndufs7.6"	2.91393739679746e-27	0.380568007296586	0.955	0.862	4.9807931923459e-23	"12"	"Ndufs7"
"Dhrs4.6"	3.07711787932132e-27	-0.697838440518968	0.596	0.703	5.25971759112393e-23	"12"	"Dhrs4"
"Acot13.3"	4.64020354929837e-27	0.456084249890083	0.712	0.522	7.93149992681571e-23	"12"	"Acot13"
"Gtf2b.1"	4.79473129539281e-27	0.501590049112769	0.51	0.302	8.19563420321494e-23	"12"	"Gtf2b"
"Lta4h"	5.34533175510292e-27	0.397757605220765	0.447	0.239	9.13677556899743e-23	"12"	"Lta4h"
"Hmgb3.6"	6.70083595695135e-27	-0.695158276080777	0.353	0.539	1.14537389012169e-22	"12"	"Hmgb3"
"Srsf7.7"	1.42308601998076e-26	-0.637471511859582	0.578	0.702	2.43248093395312e-22	"12"	"Srsf7"
"Rcc2.1"	1.48466445414314e-26	-0.538389656282923	0.075	0.3	2.53773695146687e-22	"12"	"Rcc2"
"Akr1c13.7"	1.73415762485039e-26	0.398403953152967	0.654	0.407	2.96419562815676e-22	"12"	"Akr1c13"
"Abhd17a.3"	1.8306412885177e-26	0.433590263188258	0.746	0.539	3.12911515446331e-22	"12"	"Abhd17a"
"Snapc5.2"	1.90499523014333e-26	0.465637299328912	0.596	0.39	3.256208346884e-22	"12"	"Snapc5"
"Galm.1"	2.17223828274225e-26	0.396845293535185	0.37	0.183	3.71300689669133e-22	"12"	"Galm"
"Scamp2.2"	2.98435618288914e-26	0.418732991588112	0.578	0.359	5.10116002341241e-22	"12"	"Scamp2"
"H2-Q2.2"	3.97188957891925e-26	0.39781102870709	0.342	0.162	6.78915085724667e-22	"12"	"H2-Q2"
"Rpl12.6"	8.79282808918999e-26	-0.397270887591021	0.989	0.985	1.50295810528524e-21	"12"	"Rpl12"
"Capza2.1"	9.90801993164864e-26	0.41404441294697	0.735	0.53	1.6935778469167e-21	"12"	"Capza2"
"Pex16.2"	1.28744824914213e-25	0.379044848644456	0.456	0.249	2.20063529225864e-21	"12"	"Pex16"
"Ech1.3"	1.56706691731912e-25	0.384852502810432	0.903	0.738	2.67858748177357e-21	"12"	"Ech1"
"Ifi30.7"	1.69521037188036e-25	0.40595584126842	0.901	0.763	2.8976230886551e-21	"12"	"Ifi30"
"Fkbp3.4"	2.46704460057397e-25	-0.607542157214088	0.465	0.633	4.21691933576108e-21	"12"	"Fkbp3"
"Tmem45b.3"	2.5144142536043e-25	0.443273627907264	0.716	0.512	4.29788828368582e-21	"12"	"Tmem45b"
"Pdlim1.2"	3.03543316492107e-25	0.455448790916557	0.781	0.612	5.18846590879958e-21	"12"	"Pdlim1"
"Vgll4.1"	3.2375730434712e-25	-0.524082382713005	0.067	0.284	5.53398360320533e-21	"12"	"Vgll4"
"Nop56.3"	3.31134344495833e-25	-0.541803742351752	0.09	0.308	5.66007935046727e-21	"12"	"Nop56"
"Cbx5.4"	3.78688192272471e-25	-0.526188671027075	0.073	0.288	6.47291727051334e-21	"12"	"Cbx5"
