"","x"
"15073","Gsto2"
"15074","Itprip"
"15075","Sorcs3"
"15076","Xpnpep1"
"15077","1700054A03Rik"
"15078","Add3"
"15079","Mxi1"
"15080","Gm30541"
"15081","Smndc1"
"15082","8030456M14Rik"
"15083","Mirt1"
"15084","4833407H14Rik"
"15085","Gm50394"
"15086","Dusp5"
"15087","Nutf2-ps1"
"15088","Smc3"
"15089","Rbm20"
"15090","Gm16299"
"15091","Pdcd4"
"15092","Bbip1"
"15093","Shoc2"
"15094","Adra2a"
"15095","Gpam"
"15096","Gm31356"
"15097","Acsl5"
"15098","Zdhhc6"
"15099","Vti1a"
"15100","Tcf7l2"
"15101","Ppnr"
"15102","Habp2"
"15103","Nrap"
"15104","Gm17197"
"15105","Casp7"
"15106","Plekhs1"
"15107","Dclre1a"
"15108","Nhlrc2"
"15109","Adrb1"
"15110","Ccdc186"
"15111","Tdrd1"
"15112","Vwa2"
"15113","Afap1l2"
"15114","Ablim1"
"15115","B230217O12Rik"
"15116","Fam160b1"
"15117","Trub1"
"15118","Atrnl1"
"15119","Gfra1"
"15120","Pnliprp1"
"15121","Pnliprp2"
"15122","Hspa12a"
"15123","Shtn1"
"15124","Slc18a2"
"15125","Pdzd8"
"15126","Gm17203"
"15127","Rab11fip2"
"15128","Fam204a"
"15129","Cacul1"
"15130","Nanos1"
"15131","Eif3a"
"15132","Fam45a"
"15133","Sfxn4"
"15134","Prdx3"
"15135","Grk5"
"15136","Zfp950"
"15137","Csf2ra"
"15138","Nudt11"
"15139","Nudt10"
"15140","Shroom4"
"15141","Clcn5"
"15142","Usp27x"
"15143","2010204K13Rik"
"15144","Ppp1r3f"
"15145","Flicr"
"15146","Ccdc22"
"15147","Syp"
"15148","Prickle3"
"15149","Plp2"
"15150","Gpkow"
"15151","Wdr45"
"15152","Praf2"
"15153","Ccdc120"
"15154","Tfe3"
"15155","Gripap1"
"15156","Otud5"
"15157","Pim2"
"15158","Slc35a2"
"15159","Pqbp1"
"15160","Timm17b"
"15161","Pcsk1n"
"15162","Hdac6"
"15163","Glod5"
"15164","Suv39h1"
"15165","Was"
"15166","Gm6787"
"15167","Wdr13"
"15168","Rbm3"
"15169","Rbm3os"
"15170","Tbc1d25"
"15171","Ebp"
"15172","Porcn"
"15173","Ftsj1"
"15174","B630019K06Rik"
"15175","Lancl3"
"15176","Xk"
"15177","H2al1m"
"15178","Dynlt3"
"15179","Sytl5"
"15180","Rpgr"
"15181","Otc"
"15182","Tspan7"
"15183","Mid1ip1"
"15184","Bcor"
"15185","Atp6ap2"
"15186","1810030O07Rik"
"15187","Med14"
"15188","Gm14634"
"15189","5730405O15Rik"
"15190","Usp9x"
"15191","2010308F09Rik"
"15192","Ddx3x"
"15193","Cask"
"15194","Maoa"
"15195","Maob"
"15196","Fundc1"
"15197","Kdm6a"
"15198","Gm14636"
"15199","Gm26652"
"15200","Slc9a7"
"15201","Rp2"
"15202","Jade3"
"15203","Rgn"
"15204","Ndufb11"
"15205","Rbm10"
"15206","Uba1"
"15207","Cdk16"
"15208","Usp11"
"15209","Araf"
"15210","Timp1"
"15211","Cfp"
"15212","Elk1"
"15213","Uxt"
"15214","A230072C01Rik"
"15215","Zfp182"
"15216","Klhl13"
"15217","Wdr44"
"15218","Dock11"
"15219","Il13ra1"
"15220","Zcchc12"
"15221","Lonrf3"
"15222","Pgrmc1"
"15223","Akap17b"
"15224","Slc25a43"
"15225","Slc25a5"
"15226","C330007P06Rik"
"15227","Ube2a"
"15228","Nkrf"
"15229","Sept6"
"15230","Rpl39"
"15231","Upf3b"
"15232","Nkap"
"15233","Akap14"
"15234","Ndufa1"
"15235","Rnf113a1"
"15236","Rhox6"
"15237","Zbtb33"
"15238","Tmem255a"
"15239","Lamp2"
"15240","Cul4b"
"15241","Mcts1"
"15242","C1galt1c1"
"15243","Thoc2"
"15244","Xiap"
"15245","Stag2"
"15246","Dcaf12l1"
"15247","Smarca1"
"15248","Ocrl"
"15249","Apln"
"15250","Xpnpep2"
"15251","Zdhhc9"
"15252","Utp14a"
"15253","Bcorl1"
"15254","Elf4"
"15255","Aifm1"
"15256","Rab33a"
"15257","Zfp280c"
"15258","Slc25a14"
"15259","Gpr119"
"15260","Rbmx2"
"15261","Enox2"
"15262","Firre"
"15263","Stk26"
"15264","Rap2c"
"15265","Mbnl3"
"15266","Hs6st2"
"15267","Gpc4"
"15268","Gpc3"
"15269","Ccdc160"
"15270","Phf6"
"15271","Hprt"
"15272","Fam122b"
"15273","Mospd1"
"15274","Rtl8a"
"15275","Rtl8b"
"15276","Smim10l2a"
"15277","Ints6l"
"15278","Mmgt1"
"15279","Slc9a6"
"15280","Fhl1"
"15281","Adgrg4"
"15282","Htatsf1"
"15283","Arhgef6"
"15284","Rbmx"
"15285","Atp11c"
"15286","Fmr1"
"15287","Fmr1nb"
"15288","Gm14698"
"15289","Ids"
"15290","1110012L19Rik"
"15291","Tmem185a"
"15292","Mamld1"
"15293","Mtm1"
"15294","Mtmr1"
"15295","Cd99l2"
"15296","Hmgb3"
"15297","Vma21"
"15298","Gabre"
"15299","Cetn2"
"15300","Nsdhl"
"15301","Xlr3a"
"15302","Xlr3b"
"15303","Xlr4b"
"15304","F8a"
"15305","Zfp275"
"15306","Zfp92"
"15307","Trex2"
"15308","Haus7"
"15309","Dusp9"
"15310","Pnck"
"15311","Slc6a8"
"15312","Bcap31"
"15313","Abcd1"
"15314","Idh3g"
"15315","Ssr4"
"15316","Pdzd4"
"15317","L1cam"
"15318","Arhgap4"
"15319","Naa10"
"15320","Renbp"
"15321","Hcfc1"
"15322","Irak1"
"15323","Mecp2"
"15324","Flna"
"15325","Emd"
"15326","Rpl10"
"15327","Dnase1l1"
"15328","Taz"
"15329","Atp6ap1"
"15330","Gdi1"
"15331","Fam50a"
"15332","Plxna3"
"15333","Lage3"
"15334","Ubl4a"
"15335","Slc10a3"
"15336","Fam3a"
"15337","Ikbkg"
"15338","G6pdx"
"15339","Dkc1"
"15340","Mpp1"
"15341","F8"
"15342","Fundc2"
"15343","Cmc4"
"15344","Mtcp1"
"15345","Brcc3"
"15346","Vbp1"
"15347","Rab39b"
"15348","4933407K13Rik"
"15349","Pls3"
"15350","Tbl1x"
"15351","Prkx"
"15352","Prrg1"
"15353","Cfap47"
"15354","Dmd"
"15355","Tab3"
"15356","Gk"
"15357","Arx"
"15358","Pola1"
"15359","Pcyt1b"
"15360","Pdk3"
"15361","Zfx"
"15362","Eif2s3x"
"15363","Klhl15"
"15364","Apoo"
"15365","Maged1"
"15366","Gspt2"
"15367","Zxdb"
"15368","Spin4"
"15369","Arhgef9"
"15370","Amer1"
"15371","Zc4h2"
"15372","Zc3h12b"
"15373","Las1l"
"15374","Msn"
"15375","Heph"
"15376","Eda2r"
"15377","Ophn1"
"15378","Yipf6"
"15379","Efnb1"
"15380","Pja1"
"15381","Tmem28"
"15382","Awat2"
"15383","Igbp1"
"15384","P2ry4"
"15385","Pdzd11"
"15386","Kif4"
"15387","Gdpd2"
"15388","Dlg3"
"15389","Snx12"
"15390","Foxo4"
"15391","Med12"
"15392","Gjb1"
"15393","Zmym3"
"15394","Nono"
"15395","Itgb1bp2"
"15396","Taf1"
"15397","Ogt"
"15398","8030474K03Rik"
"15399","Nhsl2"
"15400","Rtl5"
"15401","Pin4"
"15402","Ercc6l"
"15403","Rps4x"
"15404","Cited1"
"15405","Hdac8"
"15406","Phka1"
"15407","Chic1"
"15408","Tsx"
"15409","Xist"
"15410","Jpx"
"15411","Ftx"
"15412","Slc16a2"
"15413","Rlim"
"15414","Nexmif"
"15415","Abcb7"
"15416","Uprt"
"15417","Zdhhc15"
"15418","5530601H04Rik"
"15419","Pbdc1"
"15420","Magee1"
"15421","Atrx"
"15422","Magt1"
"15423","Cox7b"
"15424","Atp7a"
"15425","Pgk1"
"15426","Taf9b"
"15427","2610002M06Rik"
"15428","Brwd3"
"15429","2810403D21Rik"
"15430","Hmgn5"
"15431","Sh3bgrl"
"15432","Pou3f4"
"15433","Rps6ka6"
"15434","Apool"
"15435","2010106E10Rik"
"15436","Zfp711"
"15437","Pof1b"
"15438","Chm"
"15439","Dach2"
"15440","Nap1l3"
"15441","Cldn34c1"
"15442","Diaph2"
"15443","Pcdh19"
"15444","Tspan6"
"15445","4930570D08Rik"
"15446","Srpx2"
"15447","Sytl4"
"15448","Cstf2"
"15449","Nox1"
"15450","Trmt2b"
"15451","Tmem35a"
"15452","Cenpi"
"15453","Timm8a1"
"15454","Btk"
"15455","Rpl36a"
"15456","Gla"
"15457","Hnrnph2"
"15458","Armcx1"
"15459","Armcx3"
"15460","Zmat1"
"15461","Nxf7"
"15462","Armcx5"
"15463","Gprasp1"
"15464","Bhlhb9"
"15465","Gprasp2"
"15466","Arxes2"
"15467","Bex2"
"15468","Bex4"
"15469","Tceal8"
"15470","Tceal5"
"15471","Bex1"
"15472","Tceal9"
"15473","Bex3"
"15474","Tceal1"
"15475","Morf4l2"
"15476","BC065397"
"15477","Plp1"
"15478","Tmsb15b2"
"15479","Tmsb15b1"
"15480","Slc25a53"
"15481","Zcchc18"
"15482","Fam199x"
"15483","Pwwp3b"
"15484","Radx"
"15485","Rnf128"
"15486","Tbc1d8b"
"15487","Gm15013"
"15488","Ripply1"
"15489","Cldn2"
"15490","Morc4"
"15491","Rbm41"
"15492","Nup62cl"
"15493","Prps1"
"15494","Tsc22d3"
"15495","Mid2"
"15496","Vsig1"
"15497","Psmd10"
"15498","Atg4a"
"15499","Irs4"
"15500","Nxt2"
"15501","Acsl4"
"15502","Tmem164"
"15503","Ammecr1"
"15504","Pak3"
"15505","Alg13"
"15506","Trpc5"
"15507","Rtl4"
"15508","Lhfpl1"
"15509","Amot"
"15510","Tmem29"
"15511","Apex2"
"15512","Pfkfb1"
"15513","Tro"
"15514","Maged2"
"15515","Gnl3l"
"15516","Fgd1"
"15517","Tsr2"
"15518","A230072E10Rik"
"15519","Fam120c"
"15520","Phf8"
"15521","Huwe1"
"15522","Hsd17b10"
"15523","Ribc1"
"15524","Smc1a"
"15525","Iqsec2"
"15526","Kdm5c"
"15527","Kantr"
"15528","Tspyl2"
"15529","Shroom2"
"15530","Usp51"
"15531","Mageh1"
"15532","Rragb"
"15533","Ubqln2"
"15534","Kctd12b"
"15535","Nbdy"
"15536","Spin2c"
"15537","Sat1"
"15538","Acot9"
"15539","Prdx4"
"15540","Sms"
"15541","Mbtps2"
"15542","Smpx"
"15543","Cnksr2"
"15544","Rps6ka3"
"15545","Eif1ax"
"15546","Bclaf3"
"15547","Sh3kbp1"
"15548","Map3k15"
"15549","Pdha1"
"15550","Adgrg2"
"15551","Phka2"
"15552","Ppef1"
"15553","Cdkl5"
"15554","Scml2"
"15555","Rai2"
"15556","Nhs"
"15557","Reps2"
"15558","Rbbp7"
"15559","Txlng"
"15560","Syap1"
"15561","Ctps2"
"15562","S100g"
"15563","Grpr"
"15564","Ap1s2"
"15565","Zrsr2"
"15566","Car5b"
"15567","Siah1b"
"15568","Cltrn"
"15569","Ace2"
"15570","Bmx"
"15571","Pir"
"15572","Piga"
"15573","Mospd2"
"15574","Fancb"
"15575","Gemin8"
"15576","Ofd1"
"15577","Trappc2"
"15578","Rab9"
"15579","Tceanc"
"15580","Gm15226"
"15581","Tmsb4x"
"15582","Prps2"
"15583","Msl3"
"15584","Arhgap6"
"15585","Gm15261"
"15586","Hccs"
"15587","Mid1"
"15588","Gm21887"
"15589","Gm28588"
"15590","Kdm5d"
"15591","Eif2s3y"
"15592","Gm29650"
"15593","Uty"
"15594","Ddx3y"
"15595","Gm47283"
"15596","mt-Nd1"
"15597","mt-Nd2"
"15598","mt-Co1"
"15599","mt-Co2"
"15600","mt-Atp8"
"15601","mt-Atp6"
"15602","mt-Co3"
"15603","mt-Nd3"
"15604","mt-Nd4l"
"15605","mt-Nd4"
"15606","mt-Nd5"
"15607","mt-Nd6"
"15608","mt-Cytb"
"15609","CAAA01118383.1"
"15610","Vamp7"
"15611","Spry3"
"15612","Tmlhe"
"15613","CAAA01147332.1"
"15614","AC149090.1"
"15615","Xkr4"
"15616","Alkal1"
"15617","Cpa6"
"15618","Prex2"
"15619","Slco5a1"
"15620","Gdap1"
"15621","Zap70"
"15622","Slc9a4"
"15623","Gm29155"
"15624","Dnah7b"
"15625","Gm17767"
"15626","Cd28"
"15627","Fn1"
"15628","6030407O03Rik"
"15629","Plcd4"
"15630","Wnt10a"
"15631","Asic4"
"15632","Col4a4"
"15633","Nppc"
"15634","Gm29055"
"15635","Ugt1a6b"
"15636","Platr5"
"15637","Rbm44"
"15638","1700020N18Rik"
"15639","Gm29480"
"15640","Gm28536"
"15641","Fcmr"
"15642","Slc45a3"
"15643","Lrrn2"
"15644","Gm28277"
"15645","Igfn1"
"15646","A430106G13Rik"
"15647","Rgs8"
"15648","Gm28513"
"15649","Tdrd5"
"15650","Axdnd1"
"15651","Angptl1"
"15652","Tnr"
"15653","Gm37634"
"15654","Fasl"
"15655","Gm16548"
"15656","Gm32391"
"15657","Gm32569"
"15658","Xcl1"
"15659","Gm37864"
"15660","Adcy10"
"15661","Gm16565"
"15662","Dusp27"
"15663","Rgs5"
"15664","Gm15852"
"15665","Gm37748"
"15666","Fcrla"
"15667","Cd48"
"15668","Apcs"
"15669","Gm37768"
"15670","Dnah14"
"15671","Tlr5"
"15672","Hhipl2"
"15673","Gm2061"
"15674","Kcnk2"
"15675","Gm16897"
"15676","Dhtkd1"
"15677","St8sia6"
"15678","Armc3"
"15679","Tmem210"
"15680","Grin1"
"15681","Ajm1"
"15682","A230005M16Rik"
"15683","1810012K08Rik"
"15684","Lhx3"
"15685","Gbgt1"
"15686","6530402F18Rik"
"15687","Cercam"
"15688","Prrx2"
"15689","Fibcd1"
"15690","Gm13524"
"15691","Gm13523"
"15692","Garnl3"
"15693","AI182371"
"15694","Gm13481"
"15695","Gm13483"
"15696","Neb"
"15697","Cacnb4"
"15698","Dapl1"
"15699","Scn2a"
"15700","4932414N04Rik"
"15701","Hoxd3os1"
"15702","Frzb"
"15703","4933423P22Rik"
"15704","Chst1"
"15705","Gm10800"
"15706","Them7"
"15707","Ryr3"
"15708","Capn3"
"15709","Tgm5"
"15710","Mageb3"
"15711","Terb2"
"15712","Gm14085"
"15713","Mal"
"15714","Gm14022"
"15715","A730036I17Rik"
"15716","Gfra4"
"15717","Lrrn4"
"15718","Gm5535"
"15719","Dzank1"
"15720","Slc24a3"
"15721","A930019D19Rik"
"15722","Snhg11"
"15723","2310001K24Rik"
"15724","Pltp"
"15725","Gm11464"
"15726","5031425F14Rik"
"15727","E130018N17Rik"
"15728","Gm14453"
"15729","Zfp965"
"15730","Ppp1r3d"
"15731","Fabp4"
"15732","Gm32950"
"15733","Actrt3"
"15734","Gnb4"
"15735","Gm37640"
"15736","Gm43077"
"15737","Adad1"
"15738","Gm12532"
"15739","Gm42921"
"15740","Gm40040"
"15741","Gm37170"
"15742","Gm26671"
"15743","Med12l"
"15744","Gpr171"
"15745","B430305J03Rik"
"15746","Gm26850"
"15747","Gask1b"
"15748","Npy2r"
"15749","Fgg"
"15750","Gm26771"
"15751","Fcrl1"
"15752","Pear1"
"15753","Gm3764"
"15754","Bglap"
"15755","Gm37584"
"15756","Gm17146"
"15757","Dcst2"
"15758","Gm42809"
"15759","Nup210l"
"15760","4930537H20Rik"
"15761","Gm16048"
"15762","Sprr1a"
"15763","Tdpoz1"
"15764","Gm9117"
"15765","Oaz3"
"15766","Bnipl"
"15767","Hormad1"
"15768","Ankrd35"
"15769","Gm42717"
"15770","Gm42939"
"15771","Gm43062"
"15772","Gm5547"
"15773","Gm42722"
"15774","Cd53"
"15775","Gm9857"
"15776","Rrh"
"15777","Gm40155"
"15778","Lpar3"
"15779","Ak5"
"15780","Gm43400"
"15781","4930592C13Rik"
"15782","Sdr16c6"
"15783","Gm11827"
"15784","Gm11899"
"15785","Gabrr2"
"15786","Cd72"
"15787","Rmrp"
"15788","Spag8"
"15789","Gabbr2"
"15790","Shoc1"
"15791","Col27a1"
"15792","Orm1"
"15793","Gm49891"
"15794","Wincr1"
"15795","Cdkn2a"
"15796","Eqtn"
"15797","Cyp2j5"
"15798","Raver2"
"15799","0610043K17Rik"
"15800","2700068H02Rik"
"15801","Podn"
"15802","Zyg11a"
"15803","9630013D21Rik"
"15804","Cyp4a32"
"15805","Tctex1d4"
"15806","Gm12840"
"15807","Gm12898"
"15808","Rimkla"
"15809","Fhl3"
"15810","Gm12915"
"15811","Gja4"
"15812","Hcrtr1"
"15813","Gm10570"
"15814","Sdc3"
"15815","Gm10300"
"15816","Trim63"
"15817","Runx3"
"15818","Gm13008"
"15819","Cplane2"
"15820","Gm13056"
"15821","Gm13075"
"15822","C87977"
"15823","Zfp990"
"15824","Zfp989"
"15825","Fbxo2"
"15826","Gm17029"
"15827","Pik3cd"
"15828","Tnfrsf9"
"15829","Tnfrsf25"
"15830","Nphp4"
"15831","Mmel1"
"15832","Rnf223"
"15833","Gm43623"
"15834","Gm43727"
"15835","Asic3"
"15836","Fndc4"
"15837","4930548H24Rik"
"15838","Crmp1"
"15839","Evc"
"15840","Clnk"
"15841","9630001P10Rik"
"15842","Rhoh"
"15843","Uchl1"
"15844","Gm17207"
"15845","Ugt2b1"
"15846","Jchain"
"15847","Cxcl1"
"15848","U90926"
"15849","C87414"
"15850","9430085M18Rik"
"15851","5430427N15Rik"
"15852","Lrrc8dos"
"15853","A430072P03Rik"
"15854","Gm26779"
"15855","Gm43118"
"15856","Gm26953"
"15857","4930401G09Rik"
"15858","Dtx1"
"15859","Hvcn1"
"15860","B3gnt4"
"15861","Gm32585"
"15862","Tmem132c"
"15863","Kctd7"
"15864","Gm42884"
"15865","Styxl1"
"15866","Hspb1"
"15867","Serpine1"
"15868","Tfr2"
"15869","Pcolce"
"15870","Pilrb2"
"15871","Azgp1"
"15872","Gm43703"
"15873","Fscn1"
"15874","Gm17135"
"15875","Tmem130"
"15876","Cyp3a44"
"15877","Gm43625"
"15878","Gm15409"
"15879","Gm20005"
"15880","Gm43807"
"15881","Thsd7a"
"15882","Gpr85"
"15883","Gm15473"
"15884","Wnt2"
"15885","Gm15592"
"15886","Rnf148"
"15887","Fscn3"
"15888","1700012C14Rik"
"15889","Gm27019"
"15890","2210408F21Rik"
"15891","Podxl"
"15892","Gm43154"
"15893","Gm14540"
"15894","Ptn"
"15895","Gm45738"
"15896","Gm38804"
"15897","Gimap7"
"15898","Gm44226"
"15899","Hoxa9"
"15900","BB365896"
"15901","Igkc"
"15902","Gm44172"
"15903","Dnah6"
"15904","Gm17034"
"15905","Nat8f2"
"15906","D6Ertd527e"
"15907","Gm26636"
"15908","Gm44264"
"15909","Gm44170"
"15910","Gm15612"
"15911","Vmn1r43"
"15912","Vmn1r53"
"15913","Gm44421"
"15914","Adamts9"
"15915","4930511E03Rik"
"15916","Lrrn1"
"15917","Gm17055"
"15918","Prrt3"
"15919","Gm44053"
"15920","Timp4"
"15921","Tmem40"
"15922","Gm44206"
"15923","Gm44957"
"15924","Rasgef1a"
"15925","Gm43915"
"15926","Mfap5"
"15927","Slc2a3"
"15928","Gm26826"
"15929","A230083G16Rik"
"15930","Klrb1a"
"15931","Clec2g"
"15932","Gm44000"
"15933","Cd69"
"15934","1700101I11Rik"
"15935","Gm8994"
"15936","Slc15a5"
"15937","Spx"
"15938","1700049E15Rik"
"15939","Gm43913"
"15940","Prkcg"
"15941","D030047H15Rik"
"15942","Gp6"
"15943","Vmn2r44"
"15944","Zscan18"
"15945","Ceacam9"
"15946","Ccdc8"
"15947","Psg16"
"15948","Gm32846"
"15949","Gm26852"
"15950","Gm19345"
"15951","Nlrp5"
"15952","Gm50092"
"15953","Pinlyp"
"15954","4933430L12Rik"
"15955","Gm30146"
"15956","Ryr1"
"15957","Catsperg1"
"15958","Scgb2b17"
"15959","Scgb1b27"
"15960","Gm35611"
"15961","Gm45091"
"15962","Rgs9bp"
"15963","Klk10"
"15964","Klk8"
"15965","Klk1b16"
"15966","Klk1b24"
"15967","Klk1b3"
"15968","Syt3"
"15969","Gm44646"
"15970","Hrc"
"15971","Lin7b"
"15972","Spaca4"
"15973","Kcnj14"
"15974","Gm45486"
"15975","9130015G15Rik"
"15976","Gm45081"
"15977","Synm"
"15978","Fam169b"
"15979","A730056A06Rik"
"15980","Gm44686"
"15981","Gm21269"
"15982","Gm44949"
"15983","Tm6sf1"
"15984","2610206C17Rik"
"15985","Prss23os"
"15986","Ccdc83"
"15987","Gm26944"
"15988","Omp"
"15989","Tpbgl"
"15990","Dnajb13"
"15991","Olfr558"
"15992","Hbb-bs"
"15993","Olfr639"
"15994","Gm47248"
"15995","Gm15133"
"15996","Olfr482"
"15997","Nlrp10"
"15998","Nrip3"
"15999","1700003G18Rik"
"16000","Gm45151"
"16001","Gm45155"
"16002","Abca14"
"16003","Prkcb"
"16004","Il21r"
"16005","Gsg1l"
"16006","Tbx6"
"16007","Gm31749"
"16008","Gm45184"
"16009","Stx1b"
"16010","Prss53"
"16011","Gm44672"
"16012","Gm4265"
"16013","Btbd16"
"16014","Gm44982"
"16015","Gm44546"
"16016","Gm10584"
"16017","Ifitm1"
"16018","Gm16982"
"16019","Gm45231"
"16020","9530052E02Rik"
"16021","AY761185"
"16022","Thsd1"
"16023","1700041G16Rik"
"16024","Adrb3"
"16025","Chrnb3"
"16026","Tex15"
"16027","1700104B16Rik"
"16028","Gm2366"
"16029","Lrp2bp"
"16030","Gm19744"
"16031","Asb5"
"16032","4930512H18Rik"
"16033","Lzts1"
"16034","Cilp2"
"16035","Comp"
"16036","Lrrc25"
"16037","Iqcn"
"16038","Il12rb1"
"16039","Kcnn1"
"16040","Gm26586"
"16041","Gm16091"
"16042","Iqcm"
"16043","4930432K21Rik"
"16044","Lyl1"
"16045","Gm5741"
"16046","Hm629797"
"16047","9430002A10Rik"
"16048","Irx3"
"16049","Gm26843"
"16050","C78859"
"16051","9330175E14Rik"
"16052","Nlrc5"
"16053","Cngb1"
"16054","Cdh11"
"16055","Gm33023"
"16056","Ces2h"
"16057","Exoc3l"
"16058","Tsnaxip1"
"16059","Gm50241"
"16060","Gm38416"
"16061","Gm26747"
"16062","Car5a"
"16063","Gm20735"
"16064","Gm45894"
"16065","Sult5a1"
"16066","Disc1"
"16067","Gm45805"
"16068","Gm16853"
"16069","Ccdc151"
"16070","4930434F21Rik"
"16071","Kcnj5"
"16072","Ddx25"
"16073","Slc37a2"
"16074","Olfr920"
"16075","Gm39321"
"16076","Gm48702"
"16077","Gm30934"
"16078","Apoa5"
"16079","Arhgap20"
"16080","Rab39"
"16081","Peak1os"
"16082","Cyp1a1"
"16083","Rec114"
"16084","Rasl12"
"16085","Gm17098"
"16086","Fam81a"
"16087","Tmod2"
"16088","Gm19569"
"16089","Impg1"
"16090","Gm39384"
"16091","Bcl2a1b"
"16092","Pcolce2"
"16093","A930006L05Rik"
"16094","Esyt3"
"16095","Slc38a3"
"16096","Tmem89"
"16097","Fbxw13"
"16098","Prss50"
"16099","AU023762"
"16100","Gadl1"
"16101","Gm33460"
"16102","Gm2449"
"16103","Gm39459"
"16104","Gm47117"
"16105","Gm47140"
"16106","Clec3b"
"16107","Gm17200"
"16108","Ccdc170"
"16109","Ipcef1"
"16110","Stx11"
"16111","Plagl1"
"16112","Gm32926"
"16113","Gm26577"
"16114","Vnn3"
"16115","Gm40621"
"16116","Hs3st5"
"16117","Ccn6"
"16118","D030034A15Rik"
"16119","Cdk19os"
"16120","Ak9"
"16121","Gm15199"
"16122","Popdc3"
"16123","Lin28b"
"16124","Gm16998"
"16125","Gm10322"
"16126","Gm26789"
"16127","Phyhipl"
"16128","Odf3l2"
"16129","Gm17134"
"16130","Arhgap45"
"16131","Gm15122"
"16132","Gm48552"
"16133","Gna15"
"16134","Gm10778"
"16135","Gm3055"
"16136","1700028I16Rik"
"16137","Gm38560"
"16138","Gm47962"
"16139","E230014E18Rik"
"16140","Sycp3"
"16141","Amdhd1"
"16142","Gm47708"
"16143","Phxr2"
"16144","Gm34921"
"16145","Gm20110"
"16146","Nts"
"16147","Syt1"
"16148","Nav3"
"16149","Gm28592"
"16150","Kcnmb4"
"16151","Cyp27b1"
"16152","Kif5a"
"16153","Tespa1"
"16154","Gm11944"
"16155","Osbp2"
"16156","Sec14l4"
"16157","Hormad2"
"16158","Cabp7"
"16159","Nefh"
"16160","Pkd1l1"
"16161","Ikzf1"
"16162","Selenok-ps1"
"16163","Gm12089"
"16164","4931440F15Rik"
"16165","Gm29237"
"16166","Il9r"
"16167","Hba-a1"
"16168","Hba-a2"
"16169","Ranbp17"
"16170","3110004A20Rik"
"16171","Gm12146"
"16172","Olfr56"
"16173","Gm12195"
"16174","Cby3"
"16175","Gm12204"
"16176","Csf2"
"16177","4933426K07Rik"
"16178","B9d1os"
"16179","Gm12279"
"16180","Trpv2"
"16181","Gm27194"
"16182","C78197"
"16183","Ccdc42"
"16184","Odf4"
"16185","Aloxe3"
"16186","Tmem95"
"16187","Asgr2"
"16188","Zmynd15"
"16189","Vmo1"
"16190","Gm12319"
"16191","Trpv3"
"16192","Spata22"
"16193","Hic1"
"16194","1700016P03Rik"
"16195","Coro6"
"16196","Gm10277"
"16197","Sez6"
"16198","Proca1"
"16199","Nos2"
"16200","Adap2os"
"16201","Ccl3"
"16202","Ccl4"
"16203","1700125H20Rik"
"16204","Tbx2"
"16205","Gm15892"
"16206","Cdc34b"
"16207","Zfp652os"
"16208","Phospho1"
"16209","Sp6"
"16210","Gm11574"
"16211","Gm11583"
"16212","Gm11592"
"16213","Gpr179"
"16214","1700001P01Rik"
"16215","Gm11630"
"16216","Plxdc1"
"16217","Ikzf3"
"16218","Csf3"
"16219","Krt27"
"16220","Krt32"
"16221","Gm12349"
"16222","Ccr10"
"16223","Aoc3"
"16224","Gm11627"
"16225","Plcd3"
"16226","Arhgap27os1"
"16227","March10"
"16228","Gm11715"
"16229","Gm11713"
"16230","A830035A12Rik"
"16231","Gm11655"
"16232","Kcnj16"
"16233","Gm29292"
"16234","Ccdc40"
"16235","Cbr2"
"16236","Fam228a"
"16237","Gm48619"
"16238","Gm33037"
"16239","Rad51ap2"
"16240","Gm20535"
"16241","Gm36236"
"16242","Sox11"
"16243","Gm48617"
"16244","Prkd1"
"16245","Gm34868"
"16246","Gm48780"
"16247","Gm36660"
"16248","Gm47766"
"16249","Plekhd1"
"16250","Gm26796"
"16251","Slc10a1"
"16252","Gm6566"
"16253","Nrxn3"
"16254","Gm8378"
"16255","3300002A11Rik"
"16256","Gpr68"
"16257","Fbln5"
"16258","Gm20069"
"16259","Gm47167"
"16260","Prima1"
"16261","Serpina3g"
"16262","Gm33467"
"16263","Meg3"
"16264","Rian"
"16265","A230087F16Rik"
"16266","Gm36757"
"16267","9230104M06Rik"
"16268","Tex22"
"16269","Vipr2"
"16270","A930023M06Rik"
"16271","Gm40653"
"16272","Actn2"
"16273","Trgv2"
"16274","Aoah"
"16275","Gpx5"
"16276","Hist1h3h"
"16277","Hist1h4m"
"16278","Slc17a3"
"16279","Dcdc2a"
"16280","Gm29675"
"16281","D930007J09Rik"
"16282","4930447K03Rik"
"16283","Gm29459"
"16284","Gm31600"
"16285","Gm47400"
"16286","Gm47061"
"16287","Mak"
"16288","Phactr1"
"16289","A330076C08Rik"
"16290","Gm47805"
"16291","Omd"
"16292","Diras2"
"16293","Catsper3"
"16294","Gm45623"
"16295","Gm34788"
"16296","4930528D03Rik"
"16297","Gm48116"
"16298","Nkd2"
"16299","Lrrc14b"
"16300","Mctp1"
"16301","Nr2f1"
"16302","A830009L08Rik"
"16303","Gm48133"
"16304","Gm47551"
"16305","Gm35279"
"16306","Gm26559"
"16307","Gm47849"
"16308","2610204G07Rik"
"16309","Gm30411"
"16310","Ddx4"
"16311","A430090L17Rik"
