"x"
"692"	"Zbtb18"
"693"	"Gm37306"
"694"	"Adss"
"695"	"Desi2"
"696"	"B230369F24Rik"
"697"	"Cox20"
"698"	"Hnrnpu"
"699"	"Efcab2"
"700"	"Kif26b"
"701"	"Smyd3"
"702"	"Tfb2m"
"703"	"Cnst"
"704"	"Sccpdh"
"705"	"Ahctf1"
"706"	"Cdc42bpa"
"707"	"Coq8a"
"708"	"Psen2"
"709"	"Itpkb"
"710"	"Parp1"
"711"	"Lin9"
"712"	"Acbd3"
"713"	"H3f3a"
"714"	"Sde2"
"715"	"Pycr2"
"716"	"Lefty1"
"717"	"Tmem63a"
"718"	"Ephx1"
"719"	"Nvl"
"720"	"Cnih4"
"721"	"Wdr26"
"722"	"A430110L20Rik"
"723"	"Dnah14"
"724"	"Lbr"
"725"	"Enah"
"726"	"Srp9"
"727"	"Degs1"
"728"	"Fbxo28"
"729"	"Trp53bp2"
"730"	"Capn2"
"731"	"Capn8"
"732"	"Disp1"
"733"	"Brox"
"734"	"Aida"
"735"	"Mia3"
"736"	"Taf1a"
"737"	"Dusp10"
"738"	"1700056E22Rik"
"739"	"Marc1"
"740"	"Marc2"
"741"	"C130074G19Rik"
"742"	"Rab3gap2"
"743"	"Iars2"
"744"	"2010103J01Rik"
"745"	"Bpnt1"
"746"	"4930532G15Rik"
"747"	"Eprs"
"748"	"Gm2061"
"749"	"Slc30a10"
"750"	"Lyplal1"
"751"	"Tgfb2"
"752"	"Rrp15"
"753"	"A430105J06Rik"
"754"	"Spata17"
"755"	"Gpatch2"
"756"	"Esrrg"
"757"	"Kctd3"
"758"	"Cenpf"
"759"	"Ptpn14"
"760"	"Gm37422"
"761"	"Smyd2"
"762"	"Prox1"
"763"	"Rps6kc1"
"764"	"Angel2"
"765"	"Flvcr1"
"766"	"Tatdn3"
"767"	"Nsl1"
"768"	"Atf3"
"769"	"D730003I15Rik"
"770"	"Nenf"
"771"	"Pacc1"
"772"	"Ppp2r5a"
"773"	"Dtl"
"774"	"Ints7"
"775"	"Lpgat1"
"776"	"Gm38037"
"777"	"Nek2"
"778"	"1700034H15Rik"
"779"	"Slc30a1"
"780"	"Gm26670"
"781"	"Traf5"
"782"	"Gm26879"
"783"	"Rcor3"
"784"	"Gm10516"
"785"	"Hhat"
"786"	"Sertad4"
"787"	"Syt14"
"788"	"Utp25"
"789"	"Irf6"
"790"	"A130010J15Rik"
"791"	"Lamb3"
"792"	"Plxna2"
"793"	"A330023F24Rik"
"794"	"Gm32250"
"795"	"Cd46"
"796"	"Cr1l"
"797"	"Cr2"
"798"	"Fam171a1"
"799"	"Nmt2"
"800"	"Rpp38"
"801"	"Dclre1c"
"802"	"Suv39h2"
"803"	"Hspa14"
"804"	"Gm45902"
"805"	"Fam107b"
"806"	"Frmd4a"
"807"	"Prpf18"
"808"	"Bend7"
"809"	"Sephs1"
